PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,1,0
1,0.006944444444444444,47,49,47,47,48,48,49,47,49,49
2,0.006944444444444444,43,44,42,42,44,39,42,38,43,40
3,0.006944444444444444,44,43,48,45,45,50,46,48,46,47
4,0.06666666666666667,10,8,8,8,8,8,8,10,8,8
5,0.06666666666666667,6,5,5,6,6,5,5,6,5,5
6,0.06666666666666667,7,5,7,7,6,7,7,7,5,7
7,0.03333333333333333,14,16,15,17,17,17,14,17,16,15
8,0.03333333333333333,21,21,19,19,18,20,18,20,19,19
9,0.03333333333333333,8,9,9,9,8,6,11,7,8,10
