PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,61,59,60,57,60,59,58,58,57,57
2,0.006944444444444444,51,55,53,54,55,55,56,52,55,60
3,0.006944444444444444,59,53,57,59,57,58,58,55,56,54
4,0.06666666666666667,2,4,3,1,3,4,2,4,4,3
5,0.06666666666666667,3,1,2,4,3,4,3,3,5,2
6,0.06666666666666667,4,3,3,3,3,4,1,4,4,2
7,0.03333333333333333,8,8,7,8,7,5,7,9,7,8
8,0.03333333333333333,9,11,9,10,7,6,8,9,8,10
9,0.03333333333333333,3,6,6,4,5,5,7,6,4,4
