PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,1,0,0,0
1,0.006944444444444444,55,57,54,55,51,59,51,59,54,56
2,0.006944444444444444,53,59,59,57,62,55,56,55,60,58
3,0.006944444444444444,55,50,49,50,48,48,52,52,49,49
4,0.06666666666666667,2,2,0,2,1,3,6,1,2,2
5,0.06666666666666667,5,3,5,2,3,3,5,3,4,2
6,0.06666666666666667,2,1,2,3,3,3,2,3,3,3
7,0.03333333333333333,11,12,15,14,13,13,10,9,12,11
8,0.03333333333333333,11,10,8,10,13,9,9,10,10,12
9,0.03333333333333333,6,6,8,7,6,7,8,8,6,7
