PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,0,0,0,0,1,0,0,0,2
1,0.006944444444444444,57,56,54,52,55,53,58,59,52,51
2,0.006944444444444444,61,66,58,70,56,58,58,58,70,66
3,0.006944444444444444,53,47,60,45,57,66,53,57,48,54
4,0.06666666666666667,2,4,3,4,2,0,6,1,2,3
5,0.06666666666666667,4,3,2,3,4,2,1,1,0,3
6,0.06666666666666667,4,5,2,7,1,3,3,6,6,5
7,0.03333333333333333,5,8,11,7,5,5,6,6,10,5
8,0.03333333333333333,6,4,5,3,11,7,10,5,7,5
9,0.03333333333333333,7,7,5,9,9,5,5,7,5,6
