PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,1,0,0
1,0.006944444444444444,52,48,67,50,53,53,52,53,59,46
2,0.006944444444444444,65,64,56,62,51,62,55,67,60,58
3,0.006944444444444444,49,55,51,56,68,52,59,50,52,68
4,0.06666666666666667,3,4,2,4,3,4,4,4,2,3
5,0.06666666666666667,3,3,5,3,4,3,5,5,3,3
6,0.06666666666666667,7,3,2,3,4,4,5,7,5,2
7,0.03333333333333333,4,5,7,10,6,6,8,4,8,7
8,0.03333333333333333,10,10,5,7,4,7,4,4,5,9
9,0.03333333333333333,7,8,5,5,7,9,8,5,6,4
