PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,0,0,0,1,1,0,1,0
1,0.006944444444444444,67,49,49,44,45,43,54,52,45,53
2,0.006944444444444444,47,59,61,71,56,58,47,54,59,61
3,0.006944444444444444,53,63,61,53,65,64,65,60,60,56
4,0.06666666666666667,3,6,2,3,2,8,5,6,6,2
5,0.06666666666666667,3,0,4,6,3,6,3,4,1,5
6,0.06666666666666667,5,1,3,4,5,1,4,3,4,5
7,0.03333333333333333,10,5,7,9,6,6,7,7,8,8
8,0.03333333333333333,3,7,5,2,9,9,6,7,4,8
9,0.03333333333333333,8,9,8,8,9,4,8,7,12,2
