Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
-1,-1,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
0,0,278.4811635710296,278.7843623404936,283.90442398512874,276.7665741077824,280.76121654580044,277.68535255435415,283.6371653425138,283.08992357831,278.16182620538075,277.47223157361753,276.6744223436731,277.72856567394365,277.6655186497596,274.89204707668404,280.02543673016106,274.9438264375742,274.24946916781164,275.071870039663,278.12544986827663,273.80543008196247,272.2535685818708,276.42268996496676,275.01728058148126,271.6601506164539,275.23698354100685,273.2969264900965,274.46815705743825,272.2044371995466,274.6972532917066,272.59121415265196,278.2505867979748,279.6222153233527,278.8261392965242,270.5867602271003,274.2378522762756,271.67549868867485,271.0846304436801,269.90759038671877,270.8377425861171,273.4629944477842,271.92114710683506,273.09204639389947,274.3280506900895,273.9416975692912,278.95761043054966,277.13159385766426,283.87999333947454,283.139093943535,286.47434042703117,282.85222429388034,269.96841549946856,286.71478000061376,286.2157693075385,279.36040322356257,277.5878460752473,274.361272853318,281.60806094464965,283.6882118153602,280.0401261130022,279.1592121584883,278.35103112944176,283.9657119864566,279.6460359357918,283.3583873576537,275.379125104179,278.0805536989114,278.3703527063672,278.2101912281132,278.0989206941958,275.63082471200744,274.6292978029454,273.0282679475417,272.91190838336155,278.74421888871444,274.74673059272146,272.22868549178094,270.5358194627025,272.83538148800926,274.09908761676735,272.9018653826735,275.50131370606283,271.45714047630116,276.0466552613249,274.4363893282631,277.19630941805553,273.30908503192956,282.4961685023296,280.86176811142127,279.3423249627734,273.12179285055345,278.6682228004267,275.4926675103612,273.02081463399344,274.46673917652157,272.26025401524447,275.8788088055497,282.7903202570818,284.59139855517606,279.3023154220848,280.69468069110303,284.5163719183726,290.3293762199767,293.71931618143725,289.88759241908934,288.6084484224693,279.85067995949555,273.09501252701756,282.38150485948984,286.758021679105,281.9362515348001,275.232780035087,274.2331299456678,284.356270644595,281.02360680267805,281.706352749058,279.1985248511664,282.6090036772817,281.5898628090569,280.94029593549755,279.64454276749535,277.3979427498244,276.3026860879236,276.39418859485545,277.2885727792444,276.5413833320328,279.5753817170219,275.7202019840218,273.4328065305338,277.66008961838105,275.8752794560742,275.1064569813719,278.8848178247505,274.383315571686,273.8709491855894,275.5864841536348,277.1576266621055,273.6512196267095,276.5485418163155,272.9602816325527,274.5957515419246,277.21298315263095,276.6349206349315,278.46553416706985,279.0413119829756
0,1,278.5020413917465,277.616163367238,280.5999738862498,279.3629387680258,278.04435883516777,281.04475083205904,281.03890478686674,279.54374581390516,278.2869263188628,277.538502606158,279.9519001894372,279.56998643832947,278.05911457904244,277.4671014592272,279.31996149878375,279.8799446377957,280.18530729201285,276.71258110950504,277.56671092815,276.20152385174316,275.8768745455128,277.5796908418804,277.2266187160309,276.63086082980516,275.5099800057495,278.3376869269717,279.86084964121034,275.9539055797376,280.9605438201907,278.8429797149991,277.27138747834374,278.87247770949926,276.7406745408035,274.7935373951036,273.819688113746,277.1040215574875,276.50060889283793,274.6839173256285,273.2486545598206,275.81261015497296,272.34277468961477,276.752702802613,273.3736776937258,274.6307081176581,274.9350773073756,276.1870456915934,278.1797573303422,273.4685994140664,279.6208813353272,281.15862142249995,277.5549098691935,279.81238993106007,278.0340711364716,277.2365332695072,278.5425777916931,278.4803491881409,277.8732295474351,280.14045107662247,274.3007946690049,276.9525434250617,275.2672529142198,281.6816590963049,279.1293100207484,281.92259887278925,279.2111203255574,278.3684572842742,280.23836570954165,278.36839910721426,278.69013660228796,279.25115535098377,278.46940576601247,278.22564510535113,277.53712866439827,278.7939527385126,276.646416743138,275.55882797754595,275.25826460204706,278.4412401316795,276.69197880197044,275.7903979605341,279.9639998598754,278.4863338989902,277.63104627527326,277.7633210272229,278.12760791801696,277.7878275484075,277.93196464265003,281.10650407489436,275.1937360787786,276.9023657498614,278.8783483167208,276.81880427747404,278.291008973098,278.95991875884954,275.8049144819967,276.7262277994998,281.2813465642883,278.06386838257106,278.5100748569805,276.8238852903621,277.5533028407947,279.33902481557817,281.39527419681457,279.13833742433224,278.5867253801126,275.64056132183373,276.36317354828805,277.5407053995944,279.8022276079551,279.13250360609175,272.7113012961527,279.51837904928504,278.7093602529318,277.7731833318501,279.4249552016145,277.48220197795246,274.3242872194789,275.7823945852935,279.63022739599285,276.0647943800934,278.47351249676893,277.7676031643494,276.0784968372268,275.11347917754665,275.11100523181574,278.5364723247553,275.22584133548463,275.1708753344728,277.85378852830877,274.4379017717288,277.16653289269277,279.5277847689396,275.6667760657805,276.88216805986957,275.9537741134183,273.63319540575,275.52830478067193,277.49303300653503,276.0235865333946,277.5324035772567,280.0714581061797,277.3224921323396,278.1933583710335,274.31279866980515
0,2,278.2105956804099,277.63762836642496,278.7120748493621,279.69664242856925,277.92418491130627,279.0180218036365,278.1975323782558,279.02177412446366,278.35298156855276,278.1846714839256,280.6224327694658,278.8045081123225,278.3129534307157,277.44246411223554,276.59586402622807,279.5460486852968,280.0859360225313,277.45405345706024,277.8879787831992,277.673147808428,276.12590372961483,277.6051166767282,277.99465784846814,276.8946200146411,275.9730459186681,277.5159621219727,278.35713124643536,275.16215201469487,280.2689613316818,279.340763144024,277.65440950728197,278.48714461708886,277.05170718263486,276.7835733660474,275.4192759411599,276.3128151091733,275.5122065134003,277.18509281759054,273.2944543196857,277.09490392968524,273.3012174324529,280.6128413121058,275.30007597730776,274.9445904777933,275.38388879850817,277.8271402908367,277.9205818338852,275.0194876186926,278.3942410167727,280.1786825501005,279.32718632950156,278.3027503519125,278.53359793553733,276.87537473845913,277.4244580540005,278.1933128707691,277.3893912768855,277.70994409689985,276.782899959207,277.10266318035406,275.42159862583816,279.1184161665026,279.5054123580817,280.587746380463,279.9871578475667,279.1341635514048,279.68317275068375,277.9211067954315,278.69988528855043,280.0218508496258,279.17526509319777,277.2351498328979,278.571783895426,278.1092405521975,278.1755429704211,276.6309037688294,276.12296418269096,279.26059608229315,276.42758969964365,277.581168147518,279.71771766346484,278.4503659928355,276.46503332096313,277.5804123346735,278.79140877493364,279.17642209898474,278.81606352183854,278.8955790053034,276.7904932446889,276.9716627221298,278.4243848649036,277.56931692838896,279.1966254727492,278.47813788071437,276.52812772289354,278.1187035964458,280.74196782685635,277.2383393688051,276.28384113183984,277.0339215547282,277.1126900943771,277.88843760029437,278.80794906384483,277.5296116642358,279.20671015510754,276.1233653793331,276.6021783244631,276.15965414712963,279.65104136349447,278.5595957600924,274.43155268091317,280.06109816771044,278.4793584119144,276.6949919724921,279.0293310423273,277.63360790552036,276.0705554200914,274.18044933385573,278.78103596907886,276.0624006145563,277.4158812471372,276.74442131604997,276.74389582884237,274.8886154855782,277.43590355712377,277.02412049893337,275.8768188955897,275.0180954836175,276.2853211348625,275.29927743089587,276.49879193447384,278.5478337504332,276.21464945733817,275.7816144308698,276.8969457024466,274.7581362291882,276.5959464278529,277.70383218153654,276.25830439149485,279.0850905556135,279.21814999392564,275.8713766161853,277.2739904107272,274.2004985647311
0,3,277.8840175980564,277.6132059113225,276.7909618855978,279.3987764468676,278.2852142831426,278.6435399688511,280.28843128691597,278.76159093333837,277.4271840060359,278.41882033434916,279.41774915030686,278.83830309703325,277.49303883328145,277.7312943388574,277.23240388184666,278.3483018684416,277.84414443126076,277.72144853182385,278.35448459963015,276.5980962630438,276.83252751709074,280.2481860453553,277.4654714458732,276.5561716155047,275.48295327823956,277.15536153383204,277.94702817608146,276.43744385002196,278.09267047278826,277.2561691766386,277.9758757627642,278.4988608576141,275.42604464194625,275.79820846839516,276.38705628301017,275.74138669705104,275.40945158061055,276.59606596218174,274.8043045964431,277.5522306916425,273.9819812689864,278.70952164843703,276.13647570565763,277.9116693587177,275.80874229186617,277.72765492621113,276.678699709331,278.127017406205,279.7126939563714,281.1681936230956,278.0818735394525,279.581462680334,279.2267548647578,277.5203750300319,278.1132629155392,278.2342353474806,279.12060483176924,277.4635795753518,279.4142768064568,277.4794174879481,276.3501347356499,278.52711539647356,278.3083169857811,280.10660043979914,278.20974267098944,277.66094760940825,277.01299865988904,278.7708445265793,279.12463476379213,278.0986380432077,277.3955317270321,275.9182229961986,277.11876305891263,276.3525264725036,279.093901340965,277.08238416602023,276.4093196340713,277.26916093784286,275.80206058626464,275.5546856034002,278.1241351020502,278.0676347135742,275.86008925622224,276.70509240541145,278.061792280362,276.76605799590396,277.82620395067437,276.5673463006932,277.72874766697026,278.0716346420666,279.9168397869776,275.1371678111966,277.4459984814487,277.61235503230256,276.382541497401,278.0444263064221,279.3851974743066,278.49384643674443,276.4343462151483,276.6892350469581,278.7925958769292,279.33538364412567,279.7925743336202,279.38916975952276,278.50928275606327,277.8329354397291,276.24976161785946,276.9391661528702,279.4409450166528,278.6836279021895,276.2676898076351,278.73881221711764,280.0293614521282,277.009871915151,278.28319485122796,278.28388971158535,277.5743624798334,276.14511638973863,278.3422058444683,277.8323346877446,279.4282207000737,277.291739578119,277.8166865617167,275.66444040972,278.15362950617765,276.8757097103351,276.25171589144344,275.35595070093785,274.9405630689388,275.38518903701544,276.5545282108307,279.4711670188322,275.652613288175,275.8378973041256,278.14625991115065,275.6640946647185,277.2179962846223,279.44398357654546,276.990533106319,278.3838074225922,278.5935812197656,275.84972228721347,277.3676794390139,275.03190592945464
0,4,277.05447952996207,278.1282879220701,278.3611130459254,279.08828690034613,277.2471500881548,277.6978863398468,276.83854113541213,278.3943131594312,278.3279735721907,276.7524122964689,277.98891235547427,279.6492763803151,277.2840331581852,278.11006783351354,275.75761779107273,277.1687738461702,277.6846253496213,277.72405396822177,279.1925509918966,278.9344147384068,276.7848599984624,275.89455054433427,277.1205095314089,274.8972635621319,277.4645562116392,277.6591739636733,277.31777511723953,278.1140067396242,278.2638761120225,278.8498638922701,275.6217088086253,277.88750368351134,276.6432291372562,277.00821604235864,277.76641967476667,276.9473003076908,276.12132221917585,276.8543843840184,275.6122193749888,278.79884939263695,277.6393845092582,278.24144464419743,277.16400288413,274.38755424065727,277.4402000183281,277.72785185562606,277.3914811282133,276.83198844411066,276.4871686270793,278.6173802463711,276.8538069067265,278.6645137485319,276.5135594411385,277.8826298409417,278.00797268823385,277.5447769711067,276.37839692163686,279.23788951374047,277.9349777812321,276.6398763752102,277.8000376254583,278.8680486259749,277.90716444680635,277.24921125743845,276.91458384533956,277.1352612326479,277.5923531764455,275.7230690077525,279.2215341374478,277.9625711649835,279.63035775933145,278.94245788120617,277.9250515111984,279.12989513337396,277.29825016797264,277.7804292783965,275.4856148213748,278.4835630197118,278.72508088452184,277.2497670466227,278.3944116367857,278.068295733444,279.14839128779994,277.1024029691307,279.2008061174892,277.2195267487914,277.90134459729956,276.73312439591444,278.84326917078215,278.13034151145706,277.381705086994,276.4533632015387,278.081509679507,279.2714750333949,278.36368028847727,278.9711591903323,278.5488749283141,277.9391303192646,278.2323618261066,277.88072258371204,278.32716722135734,279.40183978720546,277.6146736328322,277.4183261791759,279.35666427085084,278.01261778297163,278.708182210752,276.81398688841784,277.5952841881172,277.96932744201047,277.44367340371764,277.6475795506994,276.2516742747574,278.2285397792313,278.12866758383376,277.38217824291644,278.63385637616324,276.14308060924907,276.1261917496447,276.4010441675254,276.7942449674374,275.4709632432952,277.5331073248804,276.73719833424474,277.08071025001357,278.6749810962362,276.6649376501744,276.15443674599544,278.07491849229876,277.0235542869867,276.61673195630016,277.01391260763506,277.08832380870814,276.5104699541392,276.72249483689797,278.22411073200624,275.3469364645563,278.4003389131164,278.5820942326013,280.19924413572346,279.1381051499424,277.0358143399698,276.8956937956451,274.2047918409678
0,5,277.6458102541008,277.26584482822574,278.13897844730474,279.2231585969157,278.28494939410064,277.0892003016685,277.4077490122473,278.5426697959553,277.0526854497987,277.794518966942,277.24935714703963,279.01358301506065,277.1415616440637,276.8264218769444,275.5705968634831,276.8685842769628,277.6694921859242,276.6720610907437,279.22088664980384,277.55818433764045,276.6746461709508,276.53211703875223,277.80486935603136,275.9219011549302,278.08035901404736,276.4722427566108,276.7623813681534,278.30667320736984,277.2506242853254,277.92391117774577,276.9780702969812,277.92789808239377,276.29507558682246,276.70717061972306,277.1562085190877,276.57748628917517,275.9039930849067,275.89397236642026,276.17210762112467,278.04359201721513,277.2689666075828,278.3193407127768,276.8805210171833,274.5536581370105,277.5201830346806,278.05075023040274,277.2033256673901,276.71727816484287,277.2128586673731,279.3705536165034,276.72036874831457,278.8902628863073,277.88544144533336,278.3374341122389,277.3114955191845,276.82841754241997,277.1095336504842,279.4522402569022,278.7085681040026,276.4623168096666,278.4972731780967,278.6487807670379,278.643727281641,278.40035298713406,276.8808319278291,277.65739866578963,278.1162032280378,276.5566060454031,278.9369835959189,278.23497022114293,278.6365753056588,277.77133888012924,278.4243161034166,278.9316254272682,276.7779188201692,277.85202081253607,276.61953228108007,277.1297364341824,277.64261060007766,276.7538217613661,277.3137752342891,278.4700153197093,278.0156122503857,277.6378502466052,277.47201885411147,277.1286361765084,277.8336907966076,277.06712940258905,278.47963464423793,278.19470254832737,278.7360456979035,277.36836561793314,276.70444291129263,280.1120826665787,277.77625151641774,278.8395790951383,278.9643465740927,278.42801054782103,277.9923313352548,278.2336147284248,279.10602539035153,279.8031996993276,279.48191302837006,279.6528086157755,279.34722665621786,278.92762232918335,277.2525447177303,278.1686272670335,278.15361818272993,278.30191943272956,277.92890764375665,276.93318661316835,276.53476552076535,278.4142185872706,276.77950221092834,277.1940155624677,278.89423065203744,276.83537021354203,275.60811155759825,277.0222572396786,277.5930254495758,275.89565949915,277.7187401058765,278.79394803707925,277.0966417127071,277.5557239846684,276.24077086002495,276.28365885234524,276.74376628946925,276.3027984287219,278.5570266690657,277.088930342967,276.56767051156567,276.9773592458753,276.90024312968137,278.16454848496244,276.37245673082026,277.3003656548565,276.73367626533064,279.289918157088,277.76799248190366,276.25415929281917,277.6175517741754,274.8195120699039
0,6,276.96552614757246,277.8004754135614,278.14404593727676,277.95139502098493,277.6713817799396,276.75595282649596,276.9988293657474,278.48442420387636,276.45328638288095,278.03608469508066,277.3568243189648,278.9770954875658,276.4769987950464,276.2960540647599,275.5705530359482,277.4629110858757,277.3679109669508,276.9583852852293,279.2392560987348,277.2118416309696,276.49124144207804,277.20539685876673,278.55200947953995,275.9335304072858,276.9572190601391,276.9738687507039,276.751630560339,277.98040238239776,277.9485170679256,278.67815255983925,277.1296454429677,277.47049624798547,276.51174814869034,276.3176544529169,276.98551460169483,276.72966676814065,275.6685071505234,276.34068608509057,276.43844611484343,277.87085656567046,276.24873638632243,278.2596384228242,276.08064002682954,275.7647594604663,276.96809652066463,277.86480097136416,278.06100390862366,276.3866499883008,277.64988127576044,280.2943399503588,277.99566697319574,278.084847454207,277.38971977223633,278.13647688316496,277.9657744502448,276.9850682071729,277.58348626115827,279.68442284132874,278.7279607086402,275.7502651012602,278.141813198486,277.9717946674192,278.5505510718035,278.7240557103173,277.12060595240183,277.4596763722245,277.8254777122568,276.49827278978466,278.7229620248642,278.5581338050655,278.05016547063957,277.49336285465137,278.3181822983077,278.4091578266653,276.93411677132457,278.27974110585905,276.914318776298,277.85552765080604,277.63550155928726,277.0662928739597,277.65059367498134,279.54848166467656,277.6046741823986,278.67120555370997,277.5336613441215,277.0074093774404,277.76991433087704,277.53614703642234,278.23513505446107,278.35478160132163,278.79944772142784,276.74585520046134,278.0303942018604,279.10886300942724,277.2057830236651,278.1031324683474,278.9811088343388,278.4431750499276,277.9797383077522,278.36304850163833,278.88924705353827,278.8221600119061,278.2077380503558,278.7705643655537,279.6552089563589,278.77670102178325,277.1287799888017,277.33897401291097,278.5127079929616,278.4922212660865,277.285097935317,277.36803676175793,276.90106914378646,278.35542865853296,276.0687142653292,276.7794149109178,278.83876925509645,277.49068731733854,276.7204991161055,277.25496104971813,277.5798071133011,275.7931728674859,278.0081316716988,278.5931931100476,277.1412992794269,276.62689249176736,276.70199974760885,276.70020545532157,277.46437434082674,276.1349491588048,277.35343297996957,277.7553465762987,276.6566673514691,277.8160969708489,277.7199394697214,278.5716301960631,276.3648266836547,277.7674241234822,277.29349916841863,278.37501514979243,278.44315639122846,277.2366272769516,277.6238620442963,274.7046350792883
0,7,277.5037797561311,277.4639653886721,276.87416280012934,278.24473591599644,276.63261424555213,276.9525892154042,277.96153622561775,277.6253041133316,276.28055626751666,278.0009206388801,278.47985667257745,278.43370219261556,277.95073729545004,277.88208914389924,278.3024568150173,277.50393056276283,276.7581659518424,277.1392908613605,277.256166960866,277.731305141839,276.3162104451947,276.84068278204546,278.5761497352135,275.98730280534454,277.1204797088631,277.6626202376235,278.03757505937347,276.6943774164273,277.5278917297306,278.84019559869154,277.5040764595667,278.05037955133736,277.65326700846913,276.90817473529523,276.40385720015615,276.5146915843019,276.37704029956853,276.41254408583865,276.0371742985464,278.427541857158,276.2073964127602,277.5393350226135,276.05712950278877,276.1544522052658,276.88942238594274,278.4160836509962,279.1627179496546,277.1289847730344,278.00452099926446,279.1385108131751,277.9702911274611,278.43494052882005,277.38931327966867,278.8368954281421,278.1573605837532,276.5518034046806,276.6279970606029,279.1328964834587,278.5760331861666,276.9963488398594,276.3600381533961,278.46807986123747,278.66682411317043,277.7026790249441,276.1839092770351,277.43940105448246,278.39686533164775,277.4117954338684,278.20543775989216,278.9924276126483,277.7520833155902,277.7788501336975,277.0776474214556,277.76676816213904,277.53047462805034,277.4803542412558,277.60283108232466,277.86002844475354,277.14893618543397,276.9858513465561,277.5814170289845,278.65290499914613,278.7550298000534,277.6507031082241,277.7503005919095,277.4164433518796,277.7680644190122,277.4962857515696,277.2177718118075,277.93407109739127,278.78138164633157,276.11603729205547,278.2886559536222,278.50473852563795,277.70720259231047,278.2523902393043,278.616476364415,277.75671561892307,276.36647009749953,277.76633699881455,278.5846479045146,278.73150873064907,279.4263803435474,279.09813353767197,278.19744902229183,277.41793963178674,277.6539087398637,276.14793772426253,277.7890655014665,278.0321236028372,277.7288371370914,277.68890782121895,276.9638049393228,277.35550766544117,276.9940655818249,277.8416117881155,279.37101152376897,276.9763827496249,277.34937532196295,277.27917735597447,277.54880838586314,277.0071000069196,278.0583569383893,278.1367181434688,277.49489471055756,276.9594127999144,276.6919743604264,276.58344378224524,276.78946978068467,275.4443398957503,277.8143853823312,279.16185846252506,277.2136603736278,277.4898274732793,277.63008138837705,277.5025431920272,277.19936637075494,277.9662862098615,277.65313116021207,277.6982726711747,278.23323564968814,277.48133650448364,277.6844157957586,275.77817638238815
0,8,276.6125510808306,278.2689279721618,277.08735533147444,277.68266504922093,277.47380227655526,277.6840201386149,277.56990506042905,277.5717650020877,277.34306869315486,277.2084014649059,278.2815908061962,278.39919930065383,277.2857649735405,277.8546120277238,276.6689240001869,277.6816314351392,277.91773159896957,276.8799043618327,277.04740436033154,277.2005404292895,276.83192489172905,277.1139720791492,277.4850498428689,276.6396980393298,276.1865103170377,277.39545693696124,277.06703420183214,277.7452960221876,277.36317569062294,279.309607291419,278.05371032268425,277.6095796963571,277.4505149963305,277.30137183569184,276.5416369271264,277.69238339859004,275.92507824158156,277.70854523569585,277.0560435861804,277.8732019641875,276.8700233961939,277.3211277878819,276.748024090085,276.6296079086652,277.7080040748346,278.2560344466722,277.72955262249366,277.26844367111255,278.161941941612,277.4476783373239,277.17985523485294,277.65369792621084,278.22813803574525,278.8451379957611,277.01820739733,277.47097630904995,276.6450653840333,277.8886421827473,277.6032796153309,276.3520882549767,277.26078178606576,278.5017912715083,277.8672371816385,278.0219551625335,277.29181746148527,277.5152096321482,278.74052179998165,277.66330961724964,277.2572607960816,278.26634152222573,277.7696986391184,277.10483536710854,276.1868810285181,276.83858717249734,277.14115924963056,276.78692714249337,276.78033292953734,277.61083546923277,277.55305083588314,276.7054593010742,277.650468829991,278.4525947068112,278.7969536281642,277.64504049427563,278.2012704372002,278.4496881865711,277.4848863766661,278.3209466547503,277.665800338197,277.69488306962955,278.5309882237564,276.645750175684,278.31987541927333,278.0078907028063,278.56076234431885,277.8772564822868,277.9661663053817,277.4156577986519,276.86754288039367,277.94385585911806,278.19044729235316,279.0071933867317,279.7794068400876,278.80651236323837,278.14861279826783,278.50887331768047,277.64730603392286,276.9440115351829,278.7808309928838,278.41189643968886,278.43746242016056,277.3051688498472,277.36471209214477,278.0119851158901,277.3819025387355,276.9566835988592,279.30623046539347,277.08026903245116,276.6135499290349,277.3821017296686,276.3838205286674,278.19535879527626,277.26171939657144,277.8357702600484,278.7947645317564,276.33539449529957,276.76296958797826,276.92742578214614,276.7951564910697,276.9474458306346,278.2876231867963,278.1925958187284,276.395157292073,277.57252055859885,278.2424720988613,278.01646678113934,277.5145639259954,278.8918078250814,277.7823568294914,277.7325670885522,277.92694426409366,276.89557746300227,277.69037034816586,275.37872299276864
