PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,1,1,1,1,0,1,1,1
1,0.006944444444444444,46,48,47,44,48,46,47,49,46,47
2,0.006944444444444444,37,35,36,38,37,37,37,36,37,36
3,0.006944444444444444,44,42,45,44,41,43,43,41,44,43
4,0.06666666666666667,11,12,12,11,13,14,13,13,11,11
5,0.06666666666666667,7,7,8,8,7,7,7,7,7,7
6,0.06666666666666667,10,9,9,10,9,10,11,9,10,9
7,0.03333333333333333,14,13,10,11,12,11,12,11,11,13
8,0.03333333333333333,17,18,18,17,19,18,18,19,19,18
9,0.03333333333333333,13,15,14,16,13,13,12,14,14,15
