PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,57,56,58,56,50,57,54,59,52,58
2,0.006944444444444444,53,62,55,60,59,56,59,54,59,58
3,0.006944444444444444,57,49,53,51,57,53,52,56,51,52
4,0.06666666666666667,3,1,2,3,1,2,3,3,4,1
5,0.06666666666666667,4,3,4,4,4,3,4,4,4,3
6,0.06666666666666667,2,2,2,3,3,4,3,3,3,3
7,0.03333333333333333,7,13,9,9,8,10,10,8,10,9
8,0.03333333333333333,10,9,11,10,11,9,9,8,12,10
9,0.03333333333333333,7,5,6,4,7,6,6,5,5,6
