PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,1,0
1,0.006944444444444444,47,48,47,49,49,46,47,48,47,46
2,0.006944444444444444,41,41,42,39,40,40,42,38,42,39
3,0.006944444444444444,44,44,47,46,47,49,46,47,44,48
4,0.06666666666666667,12,10,10,10,10,10,11,11,11,11
5,0.06666666666666667,5,5,5,5,5,5,5,5,5,5
6,0.06666666666666667,7,6,8,7,7,6,6,6,6,8
7,0.03333333333333333,14,15,13,14,13,14,14,15,15,12
8,0.03333333333333333,20,20,20,18,19,20,18,20,19,20
9,0.03333333333333333,10,11,8,12,10,10,11,10,10,11
