PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,1,1,1,1,1,1,1,2,1
1,0.006944444444444444,47,47,48,48,49,43,44,46,46,47
2,0.006944444444444444,44,42,42,40,41,42,42,39,43,39
3,0.006944444444444444,45,45,46,47,46,50,48,48,46,48
4,0.06666666666666667,12,10,10,10,11,12,11,11,11,10
5,0.06666666666666667,5,5,5,5,5,5,5,5,5,6
6,0.06666666666666667,7,6,7,7,6,6,6,6,6,7
7,0.03333333333333333,13,15,13,13,14,13,13,14,15,12
8,0.03333333333333333,16,18,19,17,17,18,18,20,17,18
9,0.03333333333333333,11,11,9,12,10,10,12,10,9,12
