PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,1,1,1,1,0,1,1,1
1,0.006944444444444444,45,46,46,43,47,44,45,47,45,47
2,0.006944444444444444,38,37,37,41,37,37,37,37,38,37
3,0.006944444444444444,44,42,44,43,41,44,43,41,44,41
4,0.06666666666666667,12,13,13,11,14,14,14,14,12,12
5,0.06666666666666667,7,7,7,9,7,7,7,7,7,7
6,0.06666666666666667,9,8,9,10,9,9,10,8,9,10
7,0.03333333333333333,15,15,12,11,13,13,14,13,12,13
8,0.03333333333333333,16,17,17,16,18,18,18,18,18,18
9,0.03333333333333333,13,14,14,15,13,13,12,14,14,14
