PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,50,51,50,53,54,52,50,52,50,57
2,0.006944444444444444,44,43,43,47,43,44,48,46,44,43
3,0.006944444444444444,51,52,52,49,52,54,49,48,53,48
4,0.06666666666666667,5,7,8,7,7,7,7,8,7,7
5,0.06666666666666667,2,3,5,3,4,3,3,3,3,3
6,0.06666666666666667,4,3,4,3,3,3,3,3,3,5
7,0.03333333333333333,15,15,13,13,14,14,15,14,15,13
8,0.03333333333333333,18,15,16,15,15,15,15,16,16,15
9,0.03333333333333333,11,11,9,10,8,8,10,10,9,9
