406.9795932196705,406.7363979033005,406.8065106165824,406.77323671172286,406.9367941435705,406.87107281188594,406.9572589704997,406.839272390963,406.9308613572412,406.79677029876257
397.4038124277966,397.10645422147985,397.1900007273427,397.15673347621777,397.34610555018946,397.2835089179381,397.3877233442752,397.23813996923235,397.3412208066924,397.21265050072407
398.31792908460653,398.0729021700138,398.1582235500166,398.12214061669386,398.27054328667646,398.20787411672086,398.3121297892724,398.1716940744393,398.2727063929322,398.14653355004054
398.38252356443576,398.14598168664304,398.2329927007909,398.19744585456704,398.3374354969471,398.27605884544516,398.3780225092901,398.2398348889748,398.3413551493065,398.2140621034508
398.28476465891157,398.04030847563206,398.12708223844567,398.09210582713933,398.23793867566326,398.1763240294842,398.27924865412075,398.1391898823556,398.24097705722096,398.1137832063366
398.5790944110784,398.3336291972883,398.42060891599994,398.38470367069675,398.5321238410571,398.47015438639943,398.5735759152256,398.43298723213445,398.53432812904276,398.4075172803687
398.99461406204244,398.7541978071893,398.84019335105563,398.8043197969505,398.94835916380435,398.88661546400067,398.98991416889703,398.8498968146591,398.9515017795716,398.8257870902278
398.99501632941553,398.75231581359105,398.8386604368918,398.80315351249817,398.94856791891607,398.88667172382804,398.99015726807295,398.8502200552564,398.95141041239134,398.82564443384945
398.8859361488204,398.6449731627126,398.7315191728636,398.69612060761386,398.8399192770849,398.7781775670142,398.8813987906038,398.7415565958844,398.84318144736443,398.7172330651712
398.87068505434087,398.627889161645,398.7144217964781,398.67905486155064,398.8243233412484,398.7624129901649,398.866024850626,398.7256658845301,398.82734314642136,398.70127959488923
399.01156747779095,398.77104195427273,398.85780323719695,398.822296090817,398.9657034658584,398.9039617865123,399.0071935905944,398.86754324384833,398.9689589574204,398.84339921340734
399.02774466199315,398.7868475458729,398.8736621589542,398.83817195749174,398.98182845813136,398.9201002042712,399.02328597716985,398.88355808683576,398.98502656494645,398.85946272400344
398.97568474339903,398.73395451925336,398.8207151888984,398.7853358965011,398.92953005532235,398.8678233218904,398.97108473062605,398.83127769997844,398.93269883221126,398.8069587561656
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
398.97348052239744,398.7317967533155,398.81856214290997,398.7831712978106,398.92734568642067,398.8656347660323,398.9688629117694,398.8290995959171,398.93053317717494,398.8047994629991
-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
