PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,1,1,1,1,1,1,1,2
1,0.006944444444444444,46,47,47,45,47,46,46,46,46,47
2,0.006944444444444444,37,35,35,35,37,37,36,36,37,36
3,0.006944444444444444,43,40,44,44,40,41,43,43,42,42
4,0.06666666666666667,10,12,13,11,13,14,13,13,12,11
5,0.06666666666666667,9,9,8,9,9,9,9,8,9,10
6,0.06666666666666667,10,8,9,10,8,9,9,8,9,7
7,0.03333333333333333,14,15,11,12,13,11,13,13,11,13
8,0.03333333333333333,17,19,18,18,19,19,18,19,19,18
9,0.03333333333333333,13,14,14,15,13,13,12,13,14,14
