PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,1,1,1,1,1,0,1,1,1
1,0.006944444444444444,42,43,43,42,44,41,42,44,42,44
2,0.006944444444444444,36,35,35,39,35,38,35,36,37,36
3,0.006944444444444444,47,47,47,44,44,46,47,44,47,45
4,0.06666666666666667,13,14,14,12,15,14,14,15,12,13
5,0.06666666666666667,7,7,7,9,7,7,7,7,7,7
6,0.06666666666666667,8,7,7,9,7,7,8,7,8,8
7,0.03333333333333333,16,15,14,14,15,15,16,14,13,15
8,0.03333333333333333,17,18,18,17,19,18,19,19,19,18
9,0.03333333333333333,13,13,14,13,13,13,12,13,14,13
