PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,50,51,51,52,57,51,49,53,52,58
2,0.006944444444444444,44,46,43,49,46,46,49,46,45,45
3,0.006944444444444444,54,52,53,49,48,53,49,50,51,45
4,0.06666666666666667,5,7,8,7,7,7,7,8,8,7
5,0.06666666666666667,3,3,4,3,3,3,3,3,3,3
6,0.06666666666666667,4,2,3,3,2,3,3,3,2,4
7,0.03333333333333333,15,15,16,15,15,15,16,14,16,15
8,0.03333333333333333,16,15,14,14,15,15,14,15,15,14
9,0.03333333333333333,9,9,8,8,7,7,10,8,8,9
