PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,1,0,0,0,0,1,0
1,0.006944444444444444,56,59,56,48,37,48,50,48,51,45
2,0.006944444444444444,58,51,51,72,60,56,49,63,51,66
3,0.006944444444444444,53,58,63,47,68,59,68,57,69,56
4,0.06666666666666667,2,1,4,4,4,8,6,5,3,4
5,0.06666666666666667,4,3,3,7,3,3,6,7,2,5
6,0.06666666666666667,7,4,6,3,5,7,3,7,7,4
7,0.03333333333333333,8,10,5,7,9,10,8,5,6,7
8,0.03333333333333333,6,6,6,6,5,5,7,4,4,6
9,0.03333333333333333,6,8,6,5,9,4,3,4,6,7
