PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,54,53,56,55,57,54,55,54,57,63
2,0.006944444444444444,55,59,58,54,58,55,59,61,58,52
3,0.006944444444444444,52,54,48,52,49,50,49,47,46,49
4,0.06666666666666667,3,2,3,3,0,4,3,2,2,2
5,0.06666666666666667,4,3,3,3,3,3,4,3,4,1
6,0.06666666666666667,2,2,2,2,3,2,1,3,1,2
7,0.03333333333333333,13,13,14,13,12,16,10,11,11,12
8,0.03333333333333333,10,8,10,12,11,11,12,10,11,10
9,0.03333333333333333,7,6,6,6,7,5,7,9,10,9
