PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,1,0,0,0,0,0,0,1,0,0
1,0.006944444444444444,48,53,57,50,53,54,55,56,67,64
2,0.006944444444444444,65,56,65,71,57,62,54,54,45,52
3,0.006944444444444444,54,58,49,50,60,55,64,62,62,55
4,0.06666666666666667,6,1,2,2,1,4,4,1,3,3
5,0.06666666666666667,5,6,2,6,4,2,1,8,3,2
6,0.06666666666666667,4,4,2,1,8,4,4,6,3,4
7,0.03333333333333333,6,8,10,9,7,4,7,5,9,7
8,0.03333333333333333,6,7,7,4,7,8,7,3,2,8
9,0.03333333333333333,5,7,6,7,3,7,4,4,6,5
