PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,53,58,60,54,53,54,52,60,57,58
2,0.006944444444444444,58,55,50,61,57,60,57,53,55,53
3,0.006944444444444444,53,51,54,51,56,51,53,53,54,54
4,0.06666666666666667,3,3,1,1,1,3,4,2,2,1
5,0.06666666666666667,4,4,4,4,4,5,5,3,5,4
6,0.06666666666666667,3,2,3,2,2,2,2,4,3,1
7,0.03333333333333333,9,12,12,10,12,11,12,9,10,12
8,0.03333333333333333,7,11,10,9,9,8,10,7,9,10
9,0.03333333333333333,10,4,6,8,6,6,5,9,5,7
