PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,1,0
1,0.006944444444444444,47,47,47,46,47,45,49,48,47,48
2,0.006944444444444444,42,41,42,41,43,40,40,38,41,37
3,0.006944444444444444,45,47,47,46,47,51,46,47,48,49
4,0.06666666666666667,10,10,10,9,9,9,10,11,9,10
5,0.06666666666666667,6,6,5,5,5,5,5,6,5,5
6,0.06666666666666667,6,5,7,8,6,7,7,7,5,7
7,0.03333333333333333,15,15,14,15,15,14,14,15,15,13
8,0.03333333333333333,20,19,20,19,19,20,18,19,19,20
9,0.03333333333333333,9,10,8,11,9,9,11,9,10,11
