Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
-1,-1,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,170.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0
0,0,278.4101379187079,277.72773481127194,280.26772022299076,273.20328625219906,278.60330660870824,276.6093016007053,282.18550876376054,281.2257108195376,275.1701690298556,278.62720345701604,275.3403307746925,277.35000073290286,275.3869737847434,271.69503485031333,276.1620354891819,273.12452459373327,272.02233992896595,273.6349477158789,273.12477093368165,271.6032575435569,272.6690468367444,274.2315356838192,274.5806556131254,271.407003661009,271.63560175370657,271.06159413325923,273.99816211785554,270.08807104739446,270.161755160715,271.7698992818586,277.37736828171745,278.347516368749,276.61133755964426,270.04623778886594,276.2237044786959,269.8232462929956,272.1112063225256,268.6933884062299,275.3195014696154,271.3034517814113,273.5310686677493,275.4564604907336,275.78965186359613,276.12981265930296,281.71081834842823,278.7451653534295,285.59565778122004,285.3361268585503,285.40099398017446,283.5559053524478,271.7528310573188,283.3027919301142,281.8025613112412,279.1025746306059,273.7443034265457,275.7701286809277,283.2778270972967,283.1823768213156,280.90175775484283,276.3338118799327,278.5659244916687,283.0912195300292,278.62791164527164,284.8147686358183,277.29449741719037,278.58709780024435,278.52997731454326,277.0500409735161,276.4670825761118,276.4316631859877,276.129428050599,275.092634678691,272.7857652190901,276.6691638465875,272.93532725991486,273.67566780801405,275.19953853973203,276.6567608320594,273.9149580944598,272.85785729830883,275.9175642963981,271.27917417858123,275.396447691167,276.67124635915127,275.28940722744375,274.0347954376802,282.20600509162267,281.19053674294406,279.04064879243657,273.5949887353233,280.10133526207227,272.79349271166353,273.302937740317,274.00125400060665,270.8734628900191,276.7315976908239,281.44881640186185,281.6083357453257,277.0883189174244,281.7856121467002,283.9380321482099,285.70121903343716,290.21318163865953,287.7787836308473,284.87040181310664,281.61386586696574,276.2455576823507,285.6673161845033,287.34484810477494,283.3071678997615,276.90599488078703,280.33565974313973,284.94815039805667,281.51994638006727,283.29392119196365,281.5973486391345,281.2471816038217,283.39849863206604,285.3870007432746,280.2569310719656,277.84950936607316,281.1662569539724,278.391664816225,278.8445912540729,279.0208515400465,278.7689663250606,277.9371893325181,273.5821875481363,278.6084741078924,277.40938622201367,276.668000221099,280.91162046593297,277.8380103553654,276.13055665354057,275.482158577466,278.8927944948387,273.16430686188517,278.8444805867438,276.03519831515456,277.67238912562397,275.9625098220066,278.7325890655676,278.2577443151481,280.44917202994077
0,1,275.13702959681814,275.64846409939804,278.7499793035999,275.22951952895255,278.14863356979987,279.3688417736188,277.62298244346334,278.00739815169646,276.18019246073715,277.3099203981491,277.1517781169301,277.2342305501029,275.7547785620184,275.43884825369304,277.2289962738534,277.0304781985269,278.93109723423,274.20543103263896,276.6593177796747,277.95885032123067,278.1725605621051,275.18060302497213,274.2879027416231,276.3749202197862,272.4931501612634,277.0423510460531,275.3423143814811,277.49912627409014,276.29009262927286,279.1614126061202,275.0004888930188,276.24595494505485,273.1983624066841,275.1024654670173,275.20691333225056,276.4409031570155,276.2495040961876,273.88690310893185,275.5475596839589,276.2918151798921,274.6920346188698,277.46717425162495,275.222636336578,277.14884619793685,278.1086430031358,276.00332272865506,276.00790801294363,275.98397552201976,278.9853752955787,279.8078797407456,275.7254421265861,277.68649127035667,274.75292731373946,278.29671334436597,278.48178764496515,277.56690150497684,278.2061447108093,283.2759487224498,274.29094145932896,276.7660108616437,277.1303017793567,280.0625835869921,276.8046075789039,278.6610881540026,280.9409604968516,276.41187374474566,277.7652652904693,277.9803507446703,277.0416199142359,277.8229638270696,279.41137933020326,279.4289251589981,275.7484210294162,283.0207800227059,276.85566213630443,278.27691024804193,273.00752884300863,281.499610629819,273.50345910502176,276.56377176665615,279.89914849762397,280.94947734987807,276.4639822009282,277.9063069088575,278.9974377049331,275.70606371376306,278.04820856597166,280.3424897122586,274.9588004010265,275.5370537370598,276.7591965447798,276.06924648672106,279.9296980504535,277.98239785944315,278.8881894952317,277.09723575572207,278.44042573402976,276.6225835953136,276.0519782533962,278.27433548040113,278.3750914863354,277.7694290910588,278.42033664179587,275.92178220788065,278.11115682262965,276.37822411539025,279.08654919158533,280.41903393405227,281.15515189402674,277.39371722573003,277.19681049609284,281.81418791933794,278.6161889146159,280.09282771011743,282.45268205876266,278.42758347056434,279.1082637749439,279.2218027808652,280.6241538873082,277.3439852729901,279.5144898640543,276.7665605706815,277.650436515197,278.21998436809224,277.5841655437034,279.44594528358186,277.1593919074713,274.5977792632144,280.2973906818128,276.64647088592835,278.18336954679165,279.106289901488,277.7821494363059,277.8653112726116,275.97207636228484,278.43959267492,278.8558823071855,280.8906350717655,282.1126019179125,280.60936296640205,282.1113495005705,275.94144476924964,279.218735022758,277.03021452018
0,2,274.57524869205616,278.064143066782,278.12682339326466,277.07172119601796,277.1326611756336,280.44195343907893,277.906330580171,277.8753939750087,276.99398742701646,276.9245116358175,277.29005007430015,276.7158543276423,276.16360712364593,276.20524308120685,277.78060193259233,276.48310146420613,277.7953430101351,275.46962994943556,275.6277345371415,276.85547930315647,275.98121891027415,275.62904919135246,275.44289008138423,276.2257652441032,273.04857316277264,276.1267886431522,277.59387097929675,275.8631163487797,278.46729736542585,278.1010913530401,276.56553623816205,276.7570665201989,274.9457102213903,276.1961823389295,276.03537908846624,276.27946394462947,275.92765927255243,274.0868884279887,276.8677624074779,278.29795130344,275.1360347339853,276.24784491817786,277.2308066847771,277.36630883275336,278.22020645334925,277.6248256023285,276.1972671291956,276.6085120961187,278.6425293763869,280.16432116583707,276.01890399094924,278.5274014039113,276.81554127277934,279.6747425521657,279.5797925234052,278.533370141001,276.5392609633848,282.4166986303946,274.25786058439843,277.2417131974365,276.9696390983908,279.2015211218856,277.35368023392965,277.8692426253156,279.5875517957547,274.49016330797883,278.6138818864449,278.6177900979309,277.72328759284727,277.6046718715056,279.41895341840393,277.8802085169548,276.74544493530914,280.72729809799364,276.97973406462944,275.84463808178765,274.6319963892665,278.92635609812794,272.2290445853869,277.5352400895636,279.3976812361689,279.46921200331866,275.76636484233904,276.96927827305524,277.50277227649434,275.1436773101366,278.792805055496,278.9956043914249,275.2227419619234,275.29408496442363,277.54803907979067,274.9120334827547,279.0207899096444,278.2906231296618,278.21773316326687,276.95109277574034,278.2504749812065,276.83534437337767,277.66701999189877,278.0407141642752,279.31410652528405,279.24269841882113,280.2975730518645,277.2910712850897,278.80528080778015,276.86605225106507,278.51817456818,280.947340851454,280.4760886040738,277.45105718804217,277.0003411418439,279.332213756369,277.90268423670227,279.7939130923723,280.6412982320806,279.03511931592317,278.7568388681998,277.697047113103,279.3820316504697,278.1670926545959,278.0875401644218,276.9236463594356,279.4392091760456,276.7446994453465,278.126760388454,278.1720563081277,278.06159428172316,276.377838143455,279.38124527657175,277.9814921624325,277.2545909685513,279.00391239898585,277.07192471631004,278.3120969669657,276.72966934679306,276.8906454325916,278.49181841333,279.4425465407969,280.31446703401684,280.44206318264537,281.3629648459361,276.4893348397667,279.5566384961323,277.48425226091706
0,3,277.26618488794816,278.6184880702294,276.61599278381595,277.55805566175735,278.3166559233545,279.4748907318978,277.5936888248856,277.2628591634072,276.949285341566,278.13188984095353,276.10154307422425,276.107883079829,276.3959191726644,277.39934379014267,275.74150777892106,277.3622917828019,276.8096173903472,277.5142897658503,275.9183825315195,276.6817925417254,276.05288683504443,278.3415164497753,276.79274199447445,275.3363933810037,277.21076879536815,274.9884589716914,278.7769978952036,276.01566997160205,276.0298559261117,276.9624756098724,277.07365097274345,277.61536013455975,274.6670204270132,278.59886906316297,277.7441970864704,278.41188175514384,277.3019137954266,274.80387891904167,275.8811741273924,278.14074127308487,276.3089357573076,277.7467999736254,276.2671697950776,278.7690624585905,276.88548734403383,277.8430877596047,278.0574560731559,280.04428749941735,279.1629815508799,277.7679350476378,277.4387093734627,278.8843779415875,279.15399476933766,279.6870301245851,277.504762813395,277.74795335765157,279.08903173792515,279.7943248802277,279.69541594523736,278.04700078602406,275.96386698509747,276.9063727163216,277.9613050030403,277.9021033017456,275.2900800359807,278.67504274918815,278.79442794193454,277.0911215465969,277.9365553274147,276.25045722513227,278.9821654792079,275.25709632217877,277.3186208466208,277.7154121830719,276.90167712553773,276.548335538217,276.7222029977442,276.7554092688234,276.51176297261725,276.85458671830077,278.0007937559889,276.58533463029363,278.601412756931,275.7916879598889,277.54994067148084,277.5480920026428,275.95425759221087,278.05815510254126,277.57152536977156,278.117455042413,277.06565473428157,275.1216530344033,276.42317567490375,278.2026855858751,277.4503423468187,279.39517634815235,277.6273241072633,278.05847630538943,278.3304549730973,278.1367068284682,278.863896204282,279.82829189271706,277.64352626682677,279.2697122755769,279.1283814481742,277.87125666161785,276.95902481972,279.26653202239237,279.5922827029811,277.46935760768594,278.4706960558935,277.988797293339,279.0581176162337,277.0429138782011,277.7423200911821,280.1921969513886,278.24191712264525,276.2635333777475,279.87047613478535,279.1849269170251,277.23359794559616,277.1601953705221,277.86753767161827,276.72745031891566,278.9446800039699,277.59699927551026,276.25362502346894,276.2405243922166,278.4723075697228,276.1667317836112,275.67543236304107,278.90862587543353,276.0922709482669,276.23050116902556,277.36617665942885,277.54570701948495,280.03656692217857,277.40482554113083,279.08306473430133,279.16594130938086,279.0349374779521,277.6740192357308,278.69035094692595,277.3701302025054
0,4,276.8111321157192,277.7978201676326,277.34042252683605,277.17775637195837,277.3224764038889,278.4201846398287,278.1437003713843,277.68451862333455,276.89141493204676,278.6624562645703,276.9723119970588,276.3634989101769,277.1567163065231,276.58170442742437,275.9707902209454,277.5823709003419,277.1266773784189,278.16031401312074,276.07713023100433,276.8349479750609,276.5726553482225,276.66702465288796,277.0955445758212,275.764405813509,277.0266093919212,276.13643100192985,277.9645924205073,276.0815084960515,277.33412760889786,276.49355558186164,276.9700491950352,277.11167099515484,275.5889827725131,277.00802361156366,278.31190122777946,277.56991633503924,276.9794525549828,275.2158930929528,276.7120584168682,277.5422783486504,276.6754100199922,277.8966629074178,275.80602215788923,277.6044454914189,275.88407492603517,277.0036507076466,276.7374676797085,277.7791179325022,278.1837303589335,277.23733704391225,277.26813758805815,276.88790845733786,277.85483394692596,279.1745093526219,279.05394474520983,277.93915855653233,277.14941594100554,280.165448752048,277.4613415825157,277.982858982976,276.90161977972866,277.13980172225604,277.10489304378217,276.58606021120505,276.69343022861733,277.3214195124346,278.68809575357153,278.8131123270608,277.7704481063772,277.9535419818189,279.78297893372223,275.6425603108735,277.52884685066806,278.317869514532,277.7199710680785,275.60101664056185,275.6960633319391,276.7995665753612,275.3080124354959,277.9233577149377,278.24901008247895,277.4993640406765,277.23141114742884,276.30767302837535,277.4771285777648,277.536864125429,277.2467546989979,278.41127193316566,276.26808501467116,278.22797405315237,277.3771671057227,275.5362779088726,276.6127848541255,278.63461364060635,277.79113989394637,277.9400048624181,277.6199606692824,278.66686711130956,277.94037460324097,278.6402561842431,278.7964797183774,278.37041026336016,278.47546936412795,279.2810347375387,277.2805986827344,277.88279321106006,278.0143758140584,277.81075022589255,280.00001663768006,277.6488036224949,277.59586200182855,278.7570514227152,279.3445061056889,277.23531483837115,278.342181698455,279.6967787419717,276.9551657161345,276.81623429824225,279.88098525595206,279.03187007123324,278.1678804791009,277.559922820604,278.6584234358344,277.6575993689831,278.10354459709544,277.4526301939029,276.8642657481625,278.0107600957273,278.4243329867276,278.09486300086854,277.47832238997177,279.5050301536845,276.9492320612132,277.67065478866016,277.24053106683584,277.93976464352954,279.4878459020484,278.57143754000185,278.9345663980714,280.3034613910572,279.41201626474003,277.6829323862202,278.62471281447984,275.79251883425286
0,5,276.7770395644501,278.03594561684145,278.2751277311454,277.0236873941035,277.54844097014904,278.7199253281815,278.3759706386169,277.2804895823709,276.7487589103594,277.9259979671199,276.7403247979775,277.15356154354,276.1387715597215,276.66990942905375,276.1335734177974,277.13514566159967,277.42239557202794,277.16810699475644,276.5650248638544,277.06701883228334,276.6768221635957,276.22357216824497,276.99853152294605,276.4161551129047,276.47848168943835,275.60211510452405,277.39080291583406,276.1263626204553,277.6383755712313,276.0371010470025,277.04872901507076,276.9282385334972,276.20122382554854,277.0186661371591,277.72325305210416,277.31215128893274,276.251109043113,275.2549589156355,276.1314343580873,277.900773923958,276.16909345313024,278.48812719022976,276.36295563972715,276.73715433703325,277.0136012402332,277.34007741827924,276.6835558012747,278.3226752230148,278.200252200092,277.7214141708007,276.5108744560305,277.6797632313728,277.82028149935576,279.4949454524212,279.22911534226637,277.632615058662,277.35393432582373,280.0178257026139,277.6947845948369,277.2454312418323,276.81475912149597,277.0233842757058,277.8448840112547,276.665904358717,277.6523426724228,276.97595474872423,278.32818025735264,279.56151346561506,277.422810141394,278.0876896736182,278.94023995429217,276.2673522219163,276.98876796559216,278.93271316888723,278.2193952447909,276.0122937471669,275.58617742336213,277.7948453025816,275.1826591933361,278.01474526102254,278.26076373425644,277.3213822933534,276.6109830212293,276.43863786689354,277.92751285412163,277.0378439422929,277.33480383033617,278.32017828700737,276.9093327195156,277.18821991488204,277.26102355477803,276.2007401193217,276.63278072419035,277.59570308490345,278.292031068142,277.48299038873944,277.49743159198874,278.01910505942857,277.45432484220953,278.39748423546865,278.93708181336143,279.0507792063154,278.7150499285317,278.57582525212126,277.4383368026707,278.051179297625,277.9556163654898,278.6646087494391,279.9954365251645,277.58265739685874,277.4695512073304,278.0808838899809,279.06044499348,277.4334859255436,278.62422908906956,279.2720712844811,278.10853411202874,277.4290477935814,279.045937689696,279.46590530879513,278.02767216198765,276.89411160559445,279.09361933724875,277.28329549328066,278.08205724109234,278.0465425925025,277.36665307686764,278.3191897472253,278.6143793071711,278.2806619232092,277.682335401595,279.22682087432264,276.5787836200893,277.88637595992543,276.2468662770999,278.2402247982892,279.08053253661257,278.7851256347958,278.3073278826665,279.89389789557856,279.32057177356035,277.1639498996458,278.0834268632299,277.3385628770076
0,6,278.02884705169083,278.0932253852783,276.772706668181,276.7838134789338,278.19469826411614,278.08533668474183,277.6325803136898,276.9617886369308,276.68248788604126,277.72632645217544,276.17752940644203,277.6085114171745,275.65630576707133,277.1475586399139,276.81794067021804,276.8572392219467,276.9857079569842,276.14971959519704,276.43703136020736,277.4313807914692,277.0586577236386,276.82776666306296,276.24792831610756,275.39735496396156,275.47805426668907,276.01570524590403,277.8089056924962,277.31256013336156,277.26069102286203,276.98194427652675,275.64131745750706,277.82887203193263,275.9937702250149,276.7869671452394,277.8244735344657,275.39589979085247,277.6478691272258,276.92613500164816,276.2303457328802,277.35155863545265,277.0092369386922,278.2441296754184,276.88914252053536,275.9022695739041,276.54954818012135,277.7085895483424,277.496449672215,279.07821536219825,277.7512715162585,277.9167524808465,277.66849544337845,279.1150607049288,277.85583922541787,277.8790074337872,278.3404359224649,277.3442524225178,277.87666659634374,279.45065057411006,277.7201885480393,277.05206434063183,276.34270182219103,277.44941366332444,278.1499954243908,277.54551262578684,277.80948922632297,277.9120706577237,278.22204790653973,278.0534958701563,277.140018782075,276.634010991194,278.63258651454527,277.12226249163734,277.1613243929797,277.90639146691575,277.3224973490905,277.06643130425635,275.9762706693778,278.2714833055556,277.0534920595066,278.35405200403557,276.57103161459264,277.11834145487535,277.75284865511424,277.91312774213054,278.73399467536274,277.74466998554874,277.28842318266965,277.2794831313955,276.13353867196616,276.95657324356375,277.05675002880184,275.53088393359286,276.83269764817993,277.3019271023873,277.6126184328242,277.58142511204466,277.490303519916,278.4864290760262,278.601427697769,278.74838045113887,279.1000991983348,278.4590291816529,278.88039384674477,277.3967560855923,277.9332021241398,278.36012966120694,277.59108196128625,278.14745723227406,279.86504024036475,276.9021072621832,278.40850154680965,277.81700327337455,278.827899279624,276.97679905781746,278.78980929978144,278.64373341831555,278.20459064301815,277.5946458000723,278.59249747962497,279.7736101723222,277.97915722666727,277.9251615696041,278.23322034957556,277.61579307194694,277.96728504687394,277.82461727415836,278.10587194393537,277.09930735519885,279.65314356442394,277.63503868922646,277.27655150287256,278.8186910212031,277.7857910125829,277.6664461731209,277.26380891047364,279.0131925010836,278.93111866802786,278.84018310535845,278.71881088749876,279.4406739559512,278.9173972082491,277.45921153629905,277.47892280570636,277.41209937126473
0,7,278.23370509047936,278.51847459846925,277.56109537096603,276.2371752123704,277.93898013413616,278.42990742495954,277.8586216046583,277.6876679821759,276.88076541050725,276.86466633008865,276.28029493960554,278.21981511738767,275.73019104816194,277.4933445917006,276.68074243778767,277.4814114075827,277.27152507447903,276.73820581267995,276.1226991169538,277.57704443100585,276.9264331339121,275.51721834349314,276.45857724700915,276.3019521947613,276.56324575874277,276.0765633997317,275.8540913851653,276.7766395097414,277.7784941668532,276.17505823428627,276.1461307270805,277.6095744791934,276.10744998470375,276.1567496855994,277.0754862627871,276.4952636437538,277.4810738280138,276.60672686436703,275.58511125114916,277.34589338276453,277.0837840591661,277.48069412011466,276.6748677653966,275.7153661887496,277.2263335102621,278.18504736828834,276.88409804892535,278.2363506694819,277.9005037863075,277.1361468353593,277.93811242866076,278.06236059123717,278.6855149051061,278.1556113055218,278.4035571583167,277.12944274149834,278.070690755826,278.515332717067,277.228382665889,277.19340824635685,276.977968602866,276.9373532666329,278.41179733509114,277.8392397564662,277.2510890174499,276.9918081952608,278.54455544721907,277.9940805797198,277.4627841219439,277.6108547942079,277.1646840652684,277.0773410689523,277.4125824783837,277.6913375973034,277.54860579646294,277.4853142921639,276.65852944764055,277.4164205307814,276.3326917917167,277.8136036948297,277.69104340320274,277.09428200834066,277.354340703009,277.6931741252003,278.676437059774,277.5324794369931,277.1430119268698,277.25874298304086,277.4184771181917,277.6343856395288,277.01803389798977,276.7061568496027,276.822429247643,277.637027479239,276.7568755127124,277.28373400505194,277.70695315297195,278.2918816610379,278.1585799791778,278.1754877067009,279.0296888825623,278.53074119203785,279.2592560672703,277.53583670987433,278.7098836569693,277.99665175334616,278.34316688903544,278.2148121635547,279.33601113582284,277.75894404077076,279.1596731928625,276.85683083405627,278.5084465763679,277.68214200971346,278.04395719800897,278.2278992060528,277.4620503454114,278.2635704772037,279.3428401590519,279.4600866175285,278.2736357648254,278.1202844913834,277.40439250216525,276.8345069487464,278.3610274058698,277.5357699320645,278.40692379897285,277.36735281943305,279.22736195445077,278.9539240046298,278.17797400034743,278.24750648247596,277.520966582863,279.16573567057753,277.21735088713893,278.3112828477109,279.2621480676339,278.7947703192957,278.9410700279456,279.2666768838976,277.9786766695968,277.59456887435823,277.89347824149456,277.27636216992016
0,8,277.3718196867487,277.67180657333324,277.02373467980993,276.45758636180665,277.7673964725569,278.9454884050968,277.15678132463836,278.02047005725075,277.3162461531357,276.7874294019195,276.1795678202708,277.76624650046483,276.3325471726607,277.13379331205954,276.83306813154235,277.95499242553234,277.9189913654739,277.29110174608894,276.8716402749457,277.749099183606,277.7911163258286,276.4316614388504,276.60909450877875,276.19494805605103,276.970503182659,276.5966949047696,276.52447138401186,276.7171021828446,277.82907653807473,275.8174494049469,276.49963231450613,277.4378333239833,275.91085557807025,276.95094089437305,276.97209527228097,277.06872230650504,277.2208978946036,276.93954981011746,276.1309321798313,277.0669900867211,277.13097992334883,277.3837138448579,276.5970195153622,276.3801662889174,276.3726708054701,277.73570450396,276.68957620615936,277.3273529341641,277.8309512840185,277.21257349124943,277.17636137142154,278.1161060118574,278.02967099724185,277.1829884420492,278.5498666529772,277.51150303783993,277.6421314809509,279.42800953244904,277.2311392081253,276.7418353610643,277.92794331716055,276.8835120072795,277.59257502061604,278.11527790765655,278.1877793623308,276.7315073719279,278.72218473830685,277.88120765083477,277.0793166685907,277.58078882214375,277.47031559984214,277.21200150579364,277.5055330703735,277.8924164115738,276.74944139903295,277.6421866103973,276.01562113548795,277.26120312376395,276.37917531831425,277.88681044521746,277.8128091410598,277.70382729006303,277.1816765917124,277.70761847742205,278.44263363757784,277.99501555676807,277.08533424736265,277.40557172749067,277.3442269742823,277.81036464894163,277.35548854306154,277.4112191211417,277.96676817401686,277.36994236325535,277.2315983663042,276.6414155862196,277.7682351802344,277.16698092938793,278.14910415141543,278.15572192933905,278.28506220833515,278.6568350243385,278.1531346315575,277.7272782006825,278.737210274839,277.65679803787964,278.3317887822771,277.8553238447196,279.025593015126,277.43841712211866,278.961693170409,278.09266971038227,278.75770657305253,278.5409449891717,277.41148817912045,278.0136024076372,277.4107377257712,277.5273115484643,279.21189362655457,279.6226240282495,278.7778008114463,277.91619352808584,277.0892675303878,277.0321510527181,278.4570994429269,277.2648484375174,278.3762381505847,277.99524771205006,278.6100237965932,278.73058721116803,278.37583113358176,278.316664456815,277.0075224320176,278.5768523411578,277.8941898414217,279.1912967090091,278.6286714869441,279.5006157855979,278.5512820190589,278.9960644414449,277.60945120318524,277.62881297421615,276.67328662539995,277.7409268407839
