PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,2,0,1
1,0.006944444444444444,57,53,69,47,55,60,55,49,63,58
2,0.006944444444444444,57,60,49,66,51,62,63,58,58,62
3,0.006944444444444444,58,57,53,55,62,53,54,65,49,47
4,0.06666666666666667,5,3,1,4,5,2,2,1,3,2
5,0.06666666666666667,3,4,5,3,3,4,3,4,4,3
6,0.06666666666666667,3,3,5,1,3,7,5,4,5,1
7,0.03333333333333333,5,9,9,8,9,4,6,5,7,10
8,0.03333333333333333,8,6,4,8,7,5,6,8,6,7
9,0.03333333333333333,4,5,5,8,5,3,6,4,5,9
