PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,1.0,3,0,0,0,0,0,0,1,0,0
1,0.006944444444444444,46,60,54,52,60,50,55,53,53,63
2,0.006944444444444444,62,55,60,63,65,70,63,64,63,53
3,0.006944444444444444,62,55,55,54,44,51,53,57,53,58
4,0.06666666666666667,1,2,3,1,2,1,3,4,1,1
5,0.06666666666666667,5,7,0,4,2,3,1,2,3,3
6,0.06666666666666667,4,1,8,3,3,7,5,3,0,4
7,0.03333333333333333,6,7,8,7,10,4,9,6,8,9
8,0.03333333333333333,6,6,5,7,8,2,3,7,10,7
9,0.03333333333333333,5,7,7,9,6,12,8,3,9,2
