PlanGenerator ID,PlanGenerator Scores,Run-0,Run-1,Run-2,Run-3,Run-4,Run-5,Run-6,Run-7,Run-8,Run-9
0,NaN,0,0,0,0,0,0,0,0,0,0
1,0.006944444444444444,59,58,55,49,54,60,56,55,54,59
2,0.006944444444444444,51,57,59,56,56,54,55,57,57,57
3,0.006944444444444444,53,46,49,53,53,47,49,45,46,45
4,0.06666666666666667,3,2,0,3,3,3,5,3,4,2
5,0.06666666666666667,2,4,3,3,2,2,5,6,3,2
6,0.06666666666666667,2,2,4,3,2,2,2,2,1,1
7,0.03333333333333333,10,14,13,13,12,14,9,14,14,11
8,0.03333333333333333,10,9,10,12,13,11,9,9,12,12
9,0.03333333333333333,10,8,7,8,5,7,10,9,9,11
